semantic_slot,tensor_object_id,storage_key,shape,dtype,nbytes,gc_is_tracked,is_tensor_view,base_storage,creation_step,replacement_step,retirement_step,last_alive_step,gc_generation,python_owner_object_type,owner_creation_location,owner_source_module,owner_category,owner_project_owned,owner_diagnostic_owned
endpoint_neighborhood.displacement,4453794592,cpu:5507710976:1327104,82944x2,torch.float64,1327104,True,False,none,174,175,176,177,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4453361904,cpu:5778636800:1327104,82944x2,torch.float64,1327104,True,False,none,175,176,177,177,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4454894240,cpu:5245566976:1327104,82944x2,torch.float64,1327104,True,False,none,176,198,199,200,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4451428752,cpu:5784698880:1327104,82944x2,torch.float64,1327104,True,False,none,177,178,179,181,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4454335424,cpu:5777227776:1327104,82944x2,torch.float64,1327104,True,False,none,179,180,181,181,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4454704192,cpu:5783322624:1327104,82944x2,torch.float64,1327104,True,False,none,183,184,185,186,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4454810560,cpu:5783322624:1327104,82944x2,torch.float64,1327104,True,False,none,183,192,193,200,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4454820160,cpu:5242880000:1327104,82944x2,torch.float64,1327104,True,False,none,186,195,196,197,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4454454672,cpu:5776211968:1327104,82944x2,torch.float64,1327104,True,False,none,187,188,189,189,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4454818560,cpu:5774868480:1327104,82944x2,torch.float64,1327104,True,False,none,187,196,197,197,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.displacement,4453797632,cpu:5776900096:1327104,82944x2,torch.float64,1327104,True,False,none,190,191,192,192,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451820368,cpu:5243207680:663552,82944,torch.float64,663552,True,False,none,0,17,18,19,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453529904,cpu:5239865344:663552,82944,torch.float64,663552,True,False,none,0,109,110,111,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451372160,cpu:5245501440:663552,82944,torch.float64,663552,True,False,none,1,2,3,3,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451652688,cpu:5506367488:663552,82944,torch.float64,663552,True,False,none,2,54,55,165,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451661408,cpu:4966973440:663552,82944,torch.float64,663552,True,False,none,2,37,38,39,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451821168,cpu:4966973440:663552,82944,torch.float64,663552,True,False,none,2,52,53,53,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451945040,cpu:5506367488:663552,82944,torch.float64,663552,True,False,none,2,28,29,30,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452565312,cpu:5506367488:663552,82944,torch.float64,663552,True,False,none,2,50,51,53,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454894720,cpu:5506367488:663552,82944,torch.float64,663552,True,False,none,2,198,199,200,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451270432,cpu:5242486784:663552,82944,torch.float64,663552,True,False,none,3,4,5,6,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451369360,cpu:5240520704:663552,82944,torch.float64,663552,True,False,none,4,5,6,6,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453797232,cpu:5508825088:663552,82944,torch.float64,663552,True,False,none,4,187,188,200,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451419712,cpu:5247205376:663552,82944,torch.float64,663552,True,False,none,5,6,7,8,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454459552,cpu:5239472128:663552,82944,torch.float64,663552,True,False,none,5,185,186,186,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454464752,cpu:5239472128:663552,82944,torch.float64,663552,True,False,none,5,188,189,189,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451373840,cpu:5249236992:663552,82944,torch.float64,663552,True,False,none,6,7,8,8,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452118880,cpu:5774180352:663552,82944,torch.float64,663552,True,False,none,6,40,41,41,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453519904,cpu:5237800960:663552,82944,torch.float64,663552,True,False,none,6,98,99,122,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454023648,cpu:5237800960:663552,82944,torch.float64,663552,True,False,none,6,137,138,139,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454338224,cpu:5237800960:663552,82944,torch.float64,663552,True,False,none,6,143,144,145,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454344944,cpu:5237800960:663552,82944,torch.float64,663552,True,False,none,6,147,148,148,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451429152,cpu:5773852672:663552,82944,torch.float64,663552,True,False,none,8,9,10,11,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452570752,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,62,63,63,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453011920,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,151,152,153,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453022480,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,93,94,95,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454452592,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,160,161,162,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451648448,cpu:5239799808:663552,82944,torch.float64,663552,True,False,none,9,10,11,11,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451652608,cpu:5241831424:663552,82944,torch.float64,663552,True,False,none,10,11,12,13,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454708352,cpu:5241831424:663552,82944,torch.float64,663552,True,False,none,10,190,191,192,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451430192,cpu:5239144448:663552,82944,torch.float64,663552,True,False,none,11,12,13,13,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451430432,cpu:5239144448:663552,82944,torch.float64,663552,True,False,none,11,76,77,78,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451826848,cpu:5239144448:663552,82944,torch.float64,663552,True,False,none,11,19,20,21,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454710512,cpu:5506695168:663552,82944,torch.float64,663552,True,False,none,11,174,175,177,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451811568,cpu:5245927424:663552,82944,torch.float64,663552,True,False,none,13,14,15,21,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451662128,cpu:5248942080:663552,82944,torch.float64,663552,True,False,none,14,15,16,16,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452122160,cpu:5246943232:663552,82944,torch.float64,663552,True,False,none,14,45,46,47,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454818000,cpu:4970020864:663552,82944,torch.float64,663552,True,False,none,14,199,200,200,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451663248,cpu:4972314624:663552,82944,torch.float64,663552,True,False,none,15,27,28,28,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453794192,cpu:5509054464:663552,82944,torch.float64,663552,True,False,none,15,175,176,177,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451816208,cpu:5780963328:663552,82944,torch.float64,663552,True,False,none,17,18,19,19,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452319392,cpu:5242519552:663552,82944,torch.float64,663552,True,False,none,18,39,40,41,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451824208,cpu:4971692032:663552,82944,torch.float64,663552,True,False,none,19,20,21,21,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451951760,cpu:5779292160:663552,82944,torch.float64,663552,True,False,none,21,22,23,24,2,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451427712,cpu:5238784000:663552,82944,torch.float64,663552,True,False,none,22,26,27,28,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451650688,cpu:5776539648:663552,82944,torch.float64,663552,True,False,none,22,23,24,24,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453923280,cpu:5238784000:663552,82944,torch.float64,663552,True,False,none,22,179,180,181,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454816640,cpu:4968644608:663552,82944,torch.float64,663552,True,False,none,23,196,197,197,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452106560,cpu:5507055616:663552,82944,torch.float64,663552,True,False,none,24,25,26,28,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451651968,cpu:5249859584:663552,82944,torch.float64,663552,True,False,none,28,29,30,30,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451267872,cpu:5776900096:663552,82944,torch.float64,663552,True,False,none,30,31,32,33,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452323072,cpu:4970708992:663552,82944,torch.float64,663552,True,False,none,30,43,44,44,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451653968,cpu:5240815616:663552,82944,torch.float64,663552,True,False,none,31,32,33,33,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453357504,cpu:5240815616:663552,82944,torch.float64,663552,True,False,none,31,133,134,134,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454023968,cpu:5240815616:663552,82944,torch.float64,663552,True,False,none,31,182,183,183,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454710512,cpu:5241503744:663552,82944,torch.float64,663552,True,False,none,31,184,185,186,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451953360,cpu:5778276352:663552,82944,torch.float64,663552,True,False,none,32,35,36,36,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451374160,cpu:4970053632:663552,82944,torch.float64,663552,True,False,none,33,34,35,36,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453253520,cpu:5245894656:663552,82944,torch.float64,663552,True,False,none,33,84,85,89,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452111840,cpu:5246910464:663552,82944,torch.float64,663552,True,False,none,35,36,37,39,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452434000,cpu:5251366912:663552,82944,torch.float64,663552,True,False,none,36,46,47,47,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454706032,cpu:5773197312:663552,82944,torch.float64,663552,True,False,none,40,173,174,177,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452327792,cpu:4969332736:663552,82944,torch.float64,663552,True,False,none,41,42,43,56,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452872704,cpu:4971397120:663552,82944,torch.float64,663552,True,False,none,42,104,105,106,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453259600,cpu:4971397120:663552,82944,torch.float64,663552,True,False,none,42,110,111,111,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452440160,cpu:4973461504:663552,82944,torch.float64,663552,True,False,none,46,47,48,49,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452322592,cpu:5515509760:663552,82944,torch.float64,663552,True,False,none,47,48,49,49,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453806752,cpu:5239111680:663552,82944,torch.float64,663552,True,False,none,47,193,194,194,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451944080,cpu:5510103040:663552,82944,torch.float64,663552,True,False,none,50,51,52,53,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454335984,cpu:5510103040:663552,82944,torch.float64,663552,True,False,none,50,180,181,181,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452862864,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,80,81,81,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453524464,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,131,132,134,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453815296,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,113,114,114,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453909040,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,138,139,139,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453919840,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,158,159,159,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4451420752,cpu:5514526720:663552,82944,torch.float64,663552,True,False,none,52,53,54,165,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452332752,cpu:5782306816:663552,82944,torch.float64,663552,True,False,none,54,55,56,165,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452332992,cpu:5509087232:663552,82944,torch.float64,663552,True,False,none,55,56,57,165,2,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452106720,cpu:5249269760:663552,82944,torch.float64,663552,True,False,none,56,57,58,58,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453357584,cpu:5250613248:663552,82944,torch.float64,663552,True,False,none,56,94,95,95,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453812176,cpu:5515214848:663552,82944,torch.float64,663552,True,False,none,56,134,135,136,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4454035248,cpu:5249269760:663552,82944,torch.float64,663552,True,False,none,56,144,145,145,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452447040,cpu:4974739456:663552,82944,torch.float64,663552,True,False,none,57,58,59,60,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452445680,cpu:5785681920:663552,82944,torch.float64,663552,True,False,none,58,101,102,103,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452448560,cpu:5785681920:663552,82944,torch.float64,663552,True,False,none,58,59,60,60,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453527744,cpu:5785681920:663552,82944,torch.float64,663552,True,False,none,58,152,153,153,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452320032,cpu:5247598592:663552,82944,torch.float64,663552,True,False,none,59,78,79,89,1,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452577712,cpu:5247598592:663552,82944,torch.float64,663552,True,False,none,59,67,68,68,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4452872704,cpu:5247598592:663552,82944,torch.float64,663552,True,False,none,59,107,108,108,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453019760,cpu:5247598592:663552,82944,torch.float64,663552,True,False,none,59,105,106,106,0,unresolved,unresolved,unresolved,unresolved,False,False
endpoint_neighborhood.distance,4453362544,cpu:5240487936:663552,82944,torch.float64,663552,True,False,none,59,95,96,97,1,unresolved,unresolved,unresolved,unresolved,False,False
