field,value
topology.s[837],0.204345703125
topology.s[838],0.20458984375
topology.s[839],0.204833984375
topology.s[840],0.205078125
topology.s[841],0.205322265625
topology.s[842],0.20556640625
topology.s[843],0.205810546875
topology.s[844],0.2060546875
topology.s[845],0.206298828125
topology.s[846],0.20654296875
topology.s[847],0.206787109375
topology.s[848],0.20703125
topology.s[849],0.207275390625
topology.s[850],0.20751953125
topology.s[851],0.207763671875
topology.s[852],0.2080078125
topology.s[853],0.208251953125
topology.s[854],0.20849609375
topology.s[855],0.208740234375
topology.s[856],0.208984375
topology.s[857],0.209228515625
topology.s[858],0.20947265625
topology.s[859],0.209716796875
topology.s[860],0.2099609375
topology.s[861],0.210205078125
topology.s[862],0.21044921875
topology.s[863],0.210693359375
topology.s[864],0.2109375
topology.s[865],0.211181640625
topology.s[866],0.21142578125
topology.s[867],0.211669921875
topology.s[868],0.2119140625
topology.s[869],0.212158203125
topology.s[870],0.21240234375
topology.s[871],0.212646484375
topology.s[872],0.212890625
topology.s[873],0.213134765625
topology.s[874],0.21337890625
topology.s[875],0.213623046875
topology.s[876],0.2138671875
topology.s[877],0.214111328125
topology.s[878],0.21435546875
topology.s[879],0.214599609375
topology.s[880],0.21484375
topology.s[881],0.215087890625
topology.s[882],0.21533203125
topology.s[883],0.215576171875
topology.s[884],0.2158203125
topology.s[885],0.216064453125
topology.s[886],0.21630859375
topology.s[887],0.216552734375
topology.s[888],0.216796875
topology.s[889],0.217041015625
topology.s[890],0.21728515625
topology.s[891],0.217529296875
topology.s[892],0.2177734375
topology.s[893],0.218017578125
topology.s[894],0.21826171875
topology.s[895],0.218505859375
topology.s[896],0.21875
topology.s[897],0.218994140625
topology.s[898],0.21923828125
topology.s[899],0.219482421875
topology.s[900],0.2197265625
topology.s[901],0.219970703125
topology.s[902],0.22021484375
topology.s[903],0.220458984375
topology.s[904],0.220703125
topology.s[905],0.220947265625
topology.s[906],0.22119140625
topology.s[907],0.221435546875
topology.s[908],0.2216796875
topology.s[909],0.221923828125
topology.s[910],0.22216796875
topology.s[911],0.222412109375
topology.s[912],0.22265625
topology.s[913],0.222900390625
topology.s[914],0.22314453125
topology.s[915],0.223388671875
topology.s[916],0.2236328125
topology.s[917],0.223876953125
topology.s[918],0.22412109375
topology.s[919],0.224365234375
topology.s[920],0.224609375
topology.s[921],0.224853515625
topology.s[922],0.22509765625
topology.s[923],0.225341796875
topology.s[924],0.2255859375
topology.s[925],0.225830078125
topology.s[926],0.22607421875
topology.s[927],0.226318359375
topology.s[928],0.2265625
topology.s[929],0.226806640625
topology.s[930],0.22705078125
topology.s[931],0.227294921875
topology.s[932],0.2275390625
topology.s[933],0.227783203125
topology.s[934],0.22802734375
topology.s[935],0.228271484375
topology.s[936],0.228515625
topology.s[937],0.228759765625
topology.s[938],0.22900390625
topology.s[939],0.229248046875
topology.s[940],0.2294921875
topology.s[941],0.229736328125
topology.s[942],0.22998046875
topology.s[943],0.230224609375
topology.s[944],0.23046875
topology.s[945],0.230712890625
topology.s[946],0.23095703125
topology.s[947],0.231201171875
topology.s[948],0.2314453125
topology.s[949],0.231689453125
topology.s[950],0.23193359375
topology.s[951],0.232177734375
topology.s[952],0.232421875
topology.s[953],0.232666015625
topology.s[954],0.23291015625
topology.s[955],0.233154296875
topology.s[956],0.2333984375
topology.s[957],0.233642578125
topology.s[958],0.23388671875
topology.s[959],0.234130859375
topology.s[960],0.234375
topology.s[961],0.234619140625
topology.s[962],0.23486328125
topology.s[963],0.235107421875
topology.s[964],0.2353515625
topology.s[965],0.235595703125
topology.s[966],0.23583984375
topology.s[967],0.236083984375
topology.s[968],0.236328125
topology.s[969],0.236572265625
topology.s[970],0.23681640625
topology.s[971],0.237060546875
topology.s[972],0.2373046875
topology.s[973],0.237548828125
topology.s[974],0.23779296875
topology.s[975],0.238037109375
topology.s[976],0.23828125
topology.s[977],0.238525390625
topology.s[978],0.23876953125
topology.s[979],0.239013671875
topology.s[980],0.2392578125
topology.s[981],0.239501953125
topology.s[982],0.23974609375
topology.s[983],0.239990234375
topology.s[984],0.240234375
topology.s[985],0.240478515625
topology.s[986],0.24072265625
topology.s[987],0.240966796875
topology.s[988],0.2412109375
topology.s[989],0.241455078125
topology.s[990],0.24169921875
topology.s[991],0.241943359375
topology.s[992],0.2421875
topology.s[993],0.242431640625
topology.s[994],0.24267578125
topology.s[995],0.242919921875
topology.s[996],0.2431640625
topology.s[997],0.243408203125
topology.s[998],0.24365234375
topology.s[999],0.243896484375
topology.s[1000],0.244140625
topology.s[1001],0.244384765625
topology.s[1002],0.24462890625
topology.s[1003],0.244873046875
topology.s[1004],0.2451171875
topology.s[1005],0.245361328125
topology.s[1006],0.24560546875
topology.s[1007],0.245849609375
topology.s[1008],0.24609375
topology.s[1009],0.246337890625
topology.s[1010],0.24658203125
topology.s[1011],0.246826171875
topology.s[1012],0.2470703125
topology.s[1013],0.247314453125
topology.s[1014],0.24755859375
topology.s[1015],0.247802734375
topology.s[1016],0.248046875
topology.s[1017],0.248291015625
topology.s[1018],0.24853515625
topology.s[1019],0.248779296875
topology.s[1020],0.2490234375
topology.s[1021],0.249267578125
topology.s[1022],0.24951171875
topology.s[1023],0.249755859375
topology.s[1024],0.25
topology.s[1025],0.250244140625
topology.s[1026],0.25048828125
topology.s[1027],0.250732421875
topology.s[1028],0.2509765625
topology.s[1029],0.251220703125
topology.s[1030],0.25146484375
topology.s[1031],0.251708984375
topology.s[1032],0.251953125
topology.s[1033],0.252197265625
topology.s[1034],0.25244140625
topology.s[1035],0.252685546875
topology.s[1036],0.2529296875
topology.s[1037],0.253173828125
topology.s[1038],0.25341796875
topology.s[1039],0.253662109375
topology.s[1040],0.25390625
topology.s[1041],0.254150390625
topology.s[1042],0.25439453125
topology.s[1043],0.254638671875
topology.s[1044],0.2548828125
topology.s[1045],0.255126953125
topology.s[1046],0.25537109375
topology.s[1047],0.255615234375
topology.s[1048],0.255859375
topology.s[1049],0.256103515625
topology.s[1050],0.25634765625
topology.s[1051],0.256591796875
topology.s[1052],0.2568359375
topology.s[1053],0.257080078125
topology.s[1054],0.25732421875
topology.s[1055],0.257568359375
topology.s[1056],0.2578125
topology.s[1057],0.258056640625
topology.s[1058],0.25830078125
topology.s[1059],0.258544921875
topology.s[1060],0.2587890625
topology.s[1061],0.259033203125
topology.s[1062],0.25927734375
topology.s[1063],0.259521484375
topology.s[1064],0.259765625
topology.s[1065],0.260009765625
topology.s[1066],0.26025390625
topology.s[1067],0.260498046875
topology.s[1068],0.2607421875
topology.s[1069],0.260986328125
topology.s[1070],0.26123046875
topology.s[1071],0.261474609375
topology.s[1072],0.26171875
topology.s[1073],0.261962890625
topology.s[1074],0.26220703125
topology.s[1075],0.262451171875
topology.s[1076],0.2626953125
topology.s[1077],0.262939453125
topology.s[1078],0.26318359375
topology.s[1079],0.263427734375
topology.s[1080],0.263671875
topology.s[1081],0.263916015625
topology.s[1082],0.26416015625
topology.s[1083],0.264404296875
topology.s[1084],0.2646484375
topology.s[1085],0.264892578125
topology.s[1086],0.26513671875
topology.s[1087],0.265380859375
topology.s[1088],0.265625
topology.s[1089],0.265869140625
topology.s[1090],0.26611328125
topology.s[1091],0.266357421875
topology.s[1092],0.2666015625
topology.s[1093],0.266845703125
topology.s[1094],0.26708984375
topology.s[1095],0.267333984375
topology.s[1096],0.267578125
topology.s[1097],0.267822265625
topology.s[1098],0.26806640625
topology.s[1099],0.268310546875
topology.s[1100],0.2685546875
topology.s[1101],0.268798828125
topology.s[1102],0.26904296875
topology.s[1103],0.269287109375
topology.s[1104],0.26953125
topology.s[1105],0.269775390625
topology.s[1106],0.27001953125
topology.s[1107],0.270263671875
topology.s[1108],0.2705078125
topology.s[1109],0.270751953125
topology.s[1110],0.27099609375
topology.s[1111],0.271240234375
topology.s[1112],0.271484375
topology.s[1113],0.271728515625
topology.s[1114],0.27197265625
topology.s[1115],0.272216796875
topology.s[1116],0.2724609375
topology.s[1117],0.272705078125
topology.s[1118],0.27294921875
topology.s[1119],0.273193359375
topology.s[1120],0.2734375
topology.s[1121],0.273681640625
topology.s[1122],0.27392578125
topology.s[1123],0.274169921875
topology.s[1124],0.2744140625
topology.s[1125],0.274658203125
topology.s[1126],0.27490234375
topology.s[1127],0.275146484375
topology.s[1128],0.275390625
topology.s[1129],0.275634765625
topology.s[1130],0.27587890625
topology.s[1131],0.276123046875
topology.s[1132],0.2763671875
topology.s[1133],0.276611328125
topology.s[1134],0.27685546875
topology.s[1135],0.277099609375
topology.s[1136],0.27734375
topology.s[1137],0.277587890625
topology.s[1138],0.27783203125
topology.s[1139],0.278076171875
topology.s[1140],0.2783203125
topology.s[1141],0.278564453125
topology.s[1142],0.27880859375
topology.s[1143],0.279052734375
topology.s[1144],0.279296875
topology.s[1145],0.279541015625
topology.s[1146],0.27978515625
topology.s[1147],0.280029296875
topology.s[1148],0.2802734375
topology.s[1149],0.280517578125
topology.s[1150],0.28076171875
topology.s[1151],0.281005859375
topology.s[1152],0.28125
topology.s[1153],0.281494140625
topology.s[1154],0.28173828125
topology.s[1155],0.281982421875
topology.s[1156],0.2822265625
topology.s[1157],0.282470703125
topology.s[1158],0.28271484375
topology.s[1159],0.282958984375
topology.s[1160],0.283203125
topology.s[1161],0.283447265625
topology.s[1162],0.28369140625
topology.s[1163],0.283935546875
topology.s[1164],0.2841796875
topology.s[1165],0.284423828125
topology.s[1166],0.28466796875
topology.s[1167],0.284912109375
topology.s[1168],0.28515625
topology.s[1169],0.285400390625
topology.s[1170],0.28564453125
topology.s[1171],0.285888671875
topology.s[1172],0.2861328125
topology.s[1173],0.286376953125
topology.s[1174],0.28662109375
topology.s[1175],0.286865234375
topology.s[1176],0.287109375
topology.s[1177],0.287353515625
topology.s[1178],0.28759765625
topology.s[1179],0.287841796875
topology.s[1180],0.2880859375
topology.s[1181],0.288330078125
topology.s[1182],0.28857421875
topology.s[1183],0.288818359375
topology.s[1184],0.2890625
topology.s[1185],0.289306640625
topology.s[1186],0.28955078125
topology.s[1187],0.289794921875
topology.s[1188],0.2900390625
topology.s[1189],0.290283203125
topology.s[1190],0.29052734375
topology.s[1191],0.290771484375
topology.s[1192],0.291015625
topology.s[1193],0.291259765625
topology.s[1194],0.29150390625
topology.s[1195],0.291748046875
topology.s[1196],0.2919921875
topology.s[1197],0.292236328125
topology.s[1198],0.29248046875
topology.s[1199],0.292724609375
topology.s[1200],0.29296875
topology.s[1201],0.293212890625
topology.s[1202],0.29345703125
topology.s[1203],0.293701171875
topology.s[1204],0.2939453125
topology.s[1205],0.294189453125
topology.s[1206],0.29443359375
topology.s[1207],0.294677734375
topology.s[1208],0.294921875
topology.s[1209],0.295166015625
topology.s[1210],0.29541015625
topology.s[1211],0.295654296875
topology.s[1212],0.2958984375
topology.s[1213],0.296142578125
topology.s[1214],0.29638671875
topology.s[1215],0.296630859375
topology.s[1216],0.296875
topology.s[1217],0.297119140625
topology.s[1218],0.29736328125
topology.s[1219],0.297607421875
topology.s[1220],0.2978515625
topology.s[1221],0.298095703125
topology.s[1222],0.29833984375
topology.s[1223],0.298583984375
topology.s[1224],0.298828125
topology.s[1225],0.299072265625
topology.s[1226],0.29931640625
topology.s[1227],0.299560546875
topology.s[1228],0.2998046875
topology.s[1229],0.300048828125
topology.s[1230],0.30029296875
topology.s[1231],0.300537109375
topology.s[1232],0.30078125
topology.s[1233],0.301025390625
topology.s[1234],0.30126953125
topology.s[1235],0.301513671875
topology.s[1236],0.3017578125
topology.s[1237],0.302001953125
topology.s[1238],0.30224609375
topology.s[1239],0.302490234375
topology.s[1240],0.302734375
topology.s[1241],0.302978515625
topology.s[1242],0.30322265625
topology.s[1243],0.303466796875
topology.s[1244],0.3037109375
topology.s[1245],0.303955078125
topology.s[1246],0.30419921875
topology.s[1247],0.304443359375
topology.s[1248],0.3046875
topology.s[1249],0.304931640625
topology.s[1250],0.30517578125
topology.s[1251],0.305419921875
topology.s[1252],0.3056640625
topology.s[1253],0.305908203125
topology.s[1254],0.30615234375
topology.s[1255],0.306396484375
topology.s[1256],0.306640625
topology.s[1257],0.306884765625
topology.s[1258],0.30712890625
topology.s[1259],0.307373046875
topology.s[1260],0.3076171875
topology.s[1261],0.307861328125
topology.s[1262],0.30810546875
topology.s[1263],0.308349609375
topology.s[1264],0.30859375
topology.s[1265],0.308837890625
topology.s[1266],0.30908203125
topology.s[1267],0.309326171875
topology.s[1268],0.3095703125
topology.s[1269],0.309814453125
topology.s[1270],0.31005859375
topology.s[1271],0.310302734375
topology.s[1272],0.310546875
topology.s[1273],0.310791015625
topology.s[1274],0.31103515625
topology.s[1275],0.311279296875
topology.s[1276],0.3115234375
topology.s[1277],0.311767578125
topology.s[1278],0.31201171875
topology.s[1279],0.312255859375
topology.s[1280],0.3125
topology.s[1281],0.312744140625
topology.s[1282],0.31298828125
topology.s[1283],0.313232421875
topology.s[1284],0.3134765625
topology.s[1285],0.313720703125
topology.s[1286],0.31396484375
topology.s[1287],0.314208984375
topology.s[1288],0.314453125
topology.s[1289],0.314697265625
topology.s[1290],0.31494140625
topology.s[1291],0.315185546875
topology.s[1292],0.3154296875
topology.s[1293],0.315673828125
topology.s[1294],0.31591796875
topology.s[1295],0.316162109375
topology.s[1296],0.31640625
topology.s[1297],0.316650390625
topology.s[1298],0.31689453125
topology.s[1299],0.317138671875
topology.s[1300],0.3173828125
topology.s[1301],0.317626953125
topology.s[1302],0.31787109375
topology.s[1303],0.318115234375
topology.s[1304],0.318359375
topology.s[1305],0.318603515625
topology.s[1306],0.31884765625
topology.s[1307],0.319091796875
topology.s[1308],0.3193359375
topology.s[1309],0.319580078125
topology.s[1310],0.31982421875
