panel,row_id,arm,epsilon,relative_error,historical_stable_window_verdict,probe_group,fail,pass,total,horizon
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|temporal_attention_query_parameter,D3,3e-05,0.0030422714479988898,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|temporal_attention_query_parameter,D3,1e-05,0.14636626244284462,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|temporal_attention_query_parameter,D3,3e-06,0.18050427009963024,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|coefficient_head_parameter,D3,0.0001,0.06749634686058621,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|coefficient_head_parameter,D3,3e-05,0.11715213225455341,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|coefficient_head_parameter,D3,1e-05,0.5246963482848379,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|coefficient_head_parameter,D3,3e-06,0.38412370166153315,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|initial_velocity,D3,0.0001,4.547611265265963e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|initial_velocity,D3,3e-05,4.5475662208852736e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|initial_velocity,D3,1e-05,4.547615328650906e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|initial_velocity,D3,3e-06,4.547827101995925e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|initial_density,D3,0.0001,8.594017630570211e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|initial_density,D3,3e-05,4.127963369017126e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|initial_density,D3,1e-05,3.925874097515295e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|initial_density,D3,3e-06,3.925844273605819e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|historical_token,D3,0.0001,0.09877379353061715,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|historical_token,D3,3e-05,0.11550143755075815,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|historical_token,D3,1e-05,0.11696545612890087,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|historical_token,D3,3e-06,0.11696117858372158,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|token_encoder_parameter,D3,0.0001,0.029932056065086997,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|token_encoder_parameter,D3,3e-05,0.027304118387024404,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|token_encoder_parameter,D3,1e-05,0.09291029931074672,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|token_encoder_parameter,D3,3e-06,0.9203445600558514,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|temporal_attention_query_parameter,D3,0.0001,0.07318296709270047,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|temporal_attention_query_parameter,D3,3e-05,0.07093005137254027,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|temporal_attention_query_parameter,D3,1e-05,0.5638331469495098,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|temporal_attention_query_parameter,D3,3e-06,0.9999999998013479,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|coefficient_head_parameter,D3,0.0001,0.050081940625377575,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|coefficient_head_parameter,D3,3e-05,0.050485240041048283,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|coefficient_head_parameter,D3,1e-05,0.3855066008406815,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|coefficient_head_parameter,D3,3e-06,0.5954426874957528,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|initial_velocity,D3,0.0001,6.752785694152433e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|initial_velocity,D3,3e-05,6.808255128952619e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|initial_velocity,D3,1e-05,6.821267116605892e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|initial_velocity,D3,3e-06,6.830200608644695e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|initial_density,D3,0.0001,1.0314112440943258e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|initial_density,D3,3e-05,3.77434937991965e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|initial_density,D3,1e-05,4.123524300574019e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|initial_density,D3,3e-06,4.1500117319414944e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|historical_token,D3,0.0001,0.10999163821680577,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|historical_token,D3,3e-05,0.12898419200194514,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|historical_token,D3,1e-05,0.13063312017411544,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K8|historical_token,D3,3e-06,0.13063238073231756,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|token_encoder_parameter,D3,0.0001,0.0044412166022278375,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|token_encoder_parameter,D3,3e-05,0.005689032545187102,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|token_encoder_parameter,D3,1e-05,0.14371744519569646,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|token_encoder_parameter,D3,3e-06,0.46250128919313516,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|temporal_attention_query_parameter,D3,0.0001,0.013354087883500988,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|temporal_attention_query_parameter,D3,3e-05,0.0019507472469525256,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|temporal_attention_query_parameter,D3,1e-05,0.2831380238166631,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|temporal_attention_query_parameter,D3,3e-06,0.6791342764187411,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|coefficient_head_parameter,D3,0.0001,0.0027763699678807134,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|coefficient_head_parameter,D3,3e-05,0.0971094095872696,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|coefficient_head_parameter,D3,1e-05,0.19550216266880854,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|coefficient_head_parameter,D3,3e-06,0.6292341163161399,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|initial_velocity,D3,0.0001,3.853890745085563e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|initial_velocity,D3,3e-05,3.849535995544509e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|initial_velocity,D3,1e-05,3.8497439157289455e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|initial_velocity,D3,3e-06,3.8496066628748285e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|initial_density,D3,0.0001,1.2327744224235673e-05,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|initial_density,D3,3e-05,8.962489717832978e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|initial_density,D3,1e-05,8.744313019031581e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|initial_density,D3,3e-06,8.513606130355457e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|historical_token,D3,0.0001,0.04700675765551153,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|historical_token,D3,3e-05,0.04430466493314954,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|historical_token,D3,1e-05,0.044016782062756166,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K1|historical_token,D3,3e-06,0.045556780715016454,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|token_encoder_parameter,D3,0.0001,0.029412054553858025,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|token_encoder_parameter,D3,3e-05,0.04660859103118188,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|token_encoder_parameter,D3,1e-05,0.36556777058039736,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|token_encoder_parameter,D3,3e-06,0.3211841670394293,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|temporal_attention_query_parameter,D3,0.0001,0.01060371417426305,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|temporal_attention_query_parameter,D3,3e-05,0.07729556752721753,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|temporal_attention_query_parameter,D3,1e-05,0.29105694510217317,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|temporal_attention_query_parameter,D3,3e-06,0.4789213801785382,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|coefficient_head_parameter,D3,0.0001,0.002792508170530936,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|coefficient_head_parameter,D3,3e-05,0.05307348994676027,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|coefficient_head_parameter,D3,1e-05,0.008567485432759526,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|coefficient_head_parameter,D3,3e-06,0.011205778379040951,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|initial_velocity,D3,0.0001,5.953655686739141e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|initial_velocity,D3,3e-05,5.9510028941575295e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|initial_velocity,D3,1e-05,5.9428400372238805e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|initial_velocity,D3,3e-06,5.9427210013514045e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|initial_density,D3,0.0001,2.6265425701197858e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|initial_density,D3,3e-05,1.832236592931437e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|initial_density,D3,1e-05,1.7513870936974415e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|initial_density,D3,3e-06,1.6777030578305562e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|historical_token,D3,0.0001,0.054786214868104886,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|historical_token,D3,3e-05,0.0549391732309506,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|historical_token,D3,1e-05,0.053060908593348256,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K2|historical_token,D3,3e-06,0.0518263544076918,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|token_encoder_parameter,D3,0.0001,0.034797004991174794,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|token_encoder_parameter,D3,3e-05,0.04901527421898367,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|token_encoder_parameter,D3,1e-05,0.02337414304710837,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|token_encoder_parameter,D3,3e-06,0.7104777048710904,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|temporal_attention_query_parameter,D3,0.0001,0.0058372975795067325,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|temporal_attention_query_parameter,D3,3e-05,0.017218884217541836,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|temporal_attention_query_parameter,D3,1e-05,0.14473671169417546,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|temporal_attention_query_parameter,D3,3e-06,0.7828951341768754,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|coefficient_head_parameter,D3,0.0001,0.015971154181144996,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|coefficient_head_parameter,D3,3e-05,0.18157960432921413,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|coefficient_head_parameter,D3,1e-05,0.047280935898064536,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|coefficient_head_parameter,D3,3e-06,0.10655521737229084,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|initial_velocity,D3,0.0001,6.784340682017967e-07,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|initial_velocity,D3,3e-05,6.792177243535059e-07,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|initial_velocity,D3,1e-05,7.023343432362725e-07,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|initial_velocity,D3,3e-06,7.033500925219334e-07,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|initial_density,D3,0.0001,2.5483449559441156e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|initial_density,D3,3e-05,2.2519738537529315e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|initial_density,D3,1e-05,2.1130892294003604e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|initial_density,D3,3e-06,1.838603963247227e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|historical_token,D3,0.0001,0.1988276984501877,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|historical_token,D3,3e-05,0.1910849737055759,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|historical_token,D3,1e-05,0.18440125701570903,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K4|historical_token,D3,3e-06,0.18184896687311558,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|token_encoder_parameter,D3,0.0001,0.012996265957289328,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|token_encoder_parameter,D3,3e-05,0.01947452679699371,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|token_encoder_parameter,D3,1e-05,0.07032046209729584,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|token_encoder_parameter,D3,3e-06,0.9999999967707716,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|temporal_attention_query_parameter,D3,0.0001,0.006199563254270498,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|temporal_attention_query_parameter,D3,3e-05,0.01033708469814295,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|temporal_attention_query_parameter,D3,1e-05,0.07671235391807014,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|temporal_attention_query_parameter,D3,3e-06,0.3952104019868669,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|coefficient_head_parameter,D3,0.0001,0.00638612578214584,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|coefficient_head_parameter,D3,3e-05,0.015209708224126234,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|coefficient_head_parameter,D3,1e-05,0.15886416961152572,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|coefficient_head_parameter,D3,3e-06,0.12446715011386902,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|initial_velocity,D3,0.0001,7.94783030256997e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|initial_velocity,D3,3e-05,7.940673475885596e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|initial_velocity,D3,1e-05,7.877956098124069e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|initial_velocity,D3,3e-06,7.879179659342137e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|initial_density,D3,0.0001,1.2664428582043398e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|initial_density,D3,3e-05,1.821440021424613e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|initial_density,D3,1e-05,1.7152458056694962e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|initial_density,D3,3e-06,1.4638137546416581e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|historical_token,D3,0.0001,0.2257687713544473,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|historical_token,D3,3e-05,0.21771810391409505,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|historical_token,D3,1e-05,0.20997186314403632,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300403|K8|historical_token,D3,3e-06,0.20696483052409573,False,,,,,
d,,,,,,history,47,1,48,
d,,,,,,initial_state,47,97,144,
d,,,,,,parameter,50,118,168,
e,,,,,,,30,60,90,1
e,,,,,,,33,57,90,2
e,,,,,,,39,51,90,4
e,,,,,,,42,48,90,8
